cbsa_code,cbsa_name,year,quarter,total_residential_addresses,vacant_addresses,no_stat_addresses,vacancy_rate,vacancy_rate_incl_nostat,zip_count,dq_flag
16980,,2020,4,3822124.0,189224.0,35424.0,0.04950755129870198,0.058775696445222604,6,
16980,,2021,1,3816242.0,163093.0,52873.0,0.042736545533537965,0.05659127487198139,9,
16980,,2021,2,3717163.0,194949.0,55966.0,0.05244564201247026,0.06750174797284919,10,
16980,,2021,3,4061031.0,144495.0,57176.0,0.03558086604116048,0.04966004938154867,6,
16980,,2021,4,3776443.0,172429.0,49904.0,0.04565910302366539,0.0588736543885344,9,
16980,,2022,1,3877867.0,169040.0,53827.0,0.04359097411025185,0.0574715429899994,9,
16980,,2022,2,3848220.0,127761.0,41653.0,0.03320002494659869,0.04402399031240418,10,
16980,,2022,3,3805362.0,211653.0,36683.0,0.05561967560510669,0.06525949436610762,5,
16980,,2022,4,3947219.0,196400.0,49331.0,0.0497565501179438,0.06225420986269067,8,
16980,,2023,1,3602897.0,185195.0,48889.0,0.05140169147216809,0.06497104968585003,8,
16980,,2023,2,3611001.0,122831.0,48725.0,0.03401577568103692,0.04750926405171309,7,
16980,,2023,3,3892743.0,112460.0,37608.0,0.02888965441592214,0.038550708330860786,5,
16980,,2023,4,3770837.0,122682.0,49622.0,0.032534421402993556,0.04569383402146526,7,
16980,,2024,1,3810697.0,174443.0,45857.0,0.04577718984217323,0.05781094639642039,6,
16980,,2024,2,3711792.0,174201.0,58203.0,0.04693177850483001,0.06261234465724372,10,
16980,,2024,3,3781966.0,155538.0,48431.0,0.04112622905652774,0.053932002561630644,8,
16980,,2024,4,3724828.0,141362.0,54003.0,0.03795128258271254,0.05244940169049417,10,
17460,,2015,1,892939.0,33702.0,10009.0,0.03774277974195326,0.04895183209603344,9,
17460,,2015,2,899371.0,32061.0,10542.0,0.03564824749741764,0.04736977287459791,5,
17460,,2015,3,940112.0,38739.0,12317.0,0.04120679238218425,0.05430842282621645,7,
17460,,2015,4,919564.0,32303.0,13393.0,0.035128604425575596,0.049693115432966055,10,
17460,,2016,1,890475.0,27519.0,9319.0,0.030903731154720795,0.041368932311406835,10,
17460,,2016,2,915486.0,40284.0,11873.0,0.044002857498640066,0.056971925294324544,7,
17460,,2016,3,925569.0,34424.0,12801.0,0.0371922568711787,0.05102266821814473,8,
17460,,2016,4,889003.0,24630.0,11961.0,0.027705193345804232,0.041159591137487725,6,
17460,,2017,1,864240.0,22747.0,11174.0,0.026320235119874108,0.039249514023882257,6,
17460,,2017,2,924049.0,26469.0,12526.0,0.028644584865088325,0.04220014306600624,6,
17460,,2017,3,911470.0,34353.0,10011.0,0.03768966614370193,0.04867302269959516,9,
17460,,2017,4,898400.0,29683.0,12116.0,0.033039848619768476,0.04652604630454141,7,
17460,,2018,1,925393.0,41202.0,11308.0,0.04452378611033366,0.056743459265414804,6,
17460,,2018,2,936552.0,42091.0,14054.0,0.044942512535342406,0.05994862004458909,8,
17460,,2018,3,917566.0,34301.0,13903.0,0.037382597001196644,0.05253464055991613,8,
17460,,2018,4,885564.0,25932.0,14593.0,0.02928303318563085,0.045761797001684805,5,
17460,,2019,1,974623.0,42914.0,13507.0,0.044031384443010274,0.05789007647059427,5,
17460,,2019,2,924120.0,39573.0,11563.0,0.042822360732372416,0.055334805003679176,10,
17460,,2019,3,882030.0,38371.0,10329.0,0.04350305545162863,0.0552135414895185,9,
17460,,2019,4,917667.0,32100.0,11679.0,0.03498000908826404,0.04770684790888198,9,
17460,,2020,1,927188.0,40065.0,10660.0,0.04321130126791978,0.0547084302212712,10,
17460,,2020,2,904720.0,44316.0,12988.0,0.04898311079671058,0.06333893359271377,7,
17460,,2020,3,830233.0,27425.0,12155.0,0.03303289558473344,0.047673363983363706,8,
17460,,2020,4,923496.0,52260.0,9170.0,0.0565893084539619,0.06651896705562341,5,
17460,,2021,1,921581.0,33602.0,11827.0,0.03646125516910614,0.04929463606563069,10,
17460,,2021,2,878726.0,47089.0,11506.0,0.05358780780357017,0.06668176428147113,9,
17460,,2021,3,900557.0,27337.0,10516.0,0.030355657665200538,0.0420328752094537,8,
17460,,2021,4,872244.0,32912.0,10670.0,0.03773256107236048,0.04996537666065917,6,
17460,,2022,1,967713.0,37477.0,12294.0,0.03872739128233268,0.05143157113731034,5,
17460,,2022,2,901878.0,38163.0,9223.0,0.04231503595830035,0.05254147456751357,10,
17460,,2022,3,935146.0,41274.0,10294.0,0.04413642361727473,0.055144330404022474,9,
17460,,2022,4,942938.0,47854.0,14942.0,0.05074989023668576,0.06659610706112173,5,
17460,,2023,1,849795.0,33563.0,10568.0,0.03949540771597856,0.05193134814867115,7,
17460,,2023,2,928168.0,24505.0,10167.0,0.02640147042345782,0.03735530636695081,7,
17460,,2023,3,888332.0,23919.0,10600.0,0.026925743978602593,0.03885821967462615,6,
17460,,2023,4,968338.0,31075.0,13739.0,0.03209106737523468,0.04627929503954198,9,
17460,,2024,1,870745.0,31515.0,11116.0,0.03619314495058829,0.04895922457206185,9,
17460,,2024,2,898144.0,39008.0,13042.0,0.0434317882210425,0.05795284497808815,8,
17460,,2024,3,991858.0,32698.0,11622.0,0.03296641253082599,0.04468381562683368,7,
17460,,2024,4,896104.0,44037.0,10235.0,0.04914273343272656,0.06056439877514217,7,
18140,,2015,1,878786.0,29108.0,10752.0,0.03312296736634403,0.0453580280068185,6,
18140,,2015,2,889006.0,37047.0,13603.0,0.04167238466332061,0.056973743709266306,7,
18140,,2015,3,894878.0,41142.0,10222.0,0.04597498206459428,0.05739776818739538,10,
18140,,2015,4,845383.0,31696.0,8775.0,0.037493065273373136,0.04787297591742441,7,
18140,,2016,1,877761.0,37496.0,12212.0,0.042717778529690886,0.05663044951871865,9,
18140,,2016,2,820281.0,24218.0,10901.0,0.029524028960807334,0.04281337736702423,10,
18140,,2016,3,840156.0,36718.0,9417.0,0.04370378834406943,0.054912421026571255,6,
18140,,2016,4,911791.0,45903.0,9949.0,0.0503437739569704,0.06125526573523976,6,
18140,,2017,1,872429.0,28908.0,12833.0,0.033135074602059306,0.04784458104900227,6,
18140,,2017,2,914639.0,40173.0,11036.0,0.04392224691927635,0.05598820955590129,8,
18140,,2017,3,885011.0,27999.0,12464.0,0.031636894908650855,0.04572033567944353,7,
18140,,2017,4,880718.0,24583.0,11787.0,0.02791245324837235,0.04129585179365018,8,
18140,,2018,1,880447.0,35801.0,12548.0,0.04066229994536866,0.054914151561649936,8,
18140,,2018,2,893238.0,34804.0,11822.0,0.03896385957605924,0.05219885405681353,8,
18140,,2018,3,871277.0,32646.0,8888.0,0.03746914012420849,0.047670258712212074,8,
18140,,2018,4,894980.0,34257.0,11909.0,0.03827683300185479,0.05158327560392411,5,
18140,,2019,1,880255.0,31429.0,11920.0,0.035704426558213244,0.04924595713742041,5,
18140,,2019,2,879649.0,47095.0,7600.0,0.05353839997544475,0.06217820971773969,8,
18140,,2019,3,926215.0,31506.0,9701.0,0.03401586024843044,0.04448967032492456,7,
18140,,2019,4,854743.0,33719.0,10745.0,0.03944928475576869,0.052020314878273355,5,
18140,,2020,1,869110.0,31730.0,10556.0,0.036508612258517335,0.04865437056298973,6,
18140,,2020,2,883570.0,44618.0,9212.0,0.050497413900426676,0.060923299795149224,8,
18140,,2020,3,756194.0,41779.0,6693.0,0.05524904984699693,0.06409995318661613,5,
18140,,2020,4,869348.0,27612.0,8927.0,0.03176173408117348,0.04203034918122547,7,
18140,,2021,1,813341.0,34063.0,9710.0,0.04188034293119368,0.05381875498714561,7,
18140,,2021,2,868242.0,25108.0,9230.0,0.0289182048322933,0.03954888153302881,7,
18140,,2021,3,853789.0,32472.0,10444.0,0.03803281607048111,0.05026534659031681,9,
18140,,2021,4,909221.0,41440.0,10426.0,0.04557747786291782,0.05704443694107373,6,
18140,,2022,1,900918.0,38496.0,11667.0,0.04272974898936418,0.055679873196006736,7,
18140,,2022,2,841640.0,41997.0,9670.0,0.04989900670120241,0.061388479634998334,8,
18140,,2022,3,891687.0,36472.0,10847.0,0.04090224484600538,0.05306682726113535,7,
18140,,2022,4,919254.0,42909.0,12846.0,0.04667806721537247,0.060652442088911226,8,
18140,,2023,1,875349.0,32062.0,9297.0,0.036627676503885875,0.047248583136554674,10,
18140,,2023,2,831157.0,35914.0,8304.0,0.043209646312309224,0.05320053852641559,10,
18140,,2023,3,894762.0,30593.0,9324.0,0.03419121509406971,0.044611863266432863,8,
18140,,2023,4,892449.0,42748.0,8703.0,0.047899655890700756,0.05765147364163106,5,
18140,,2024,1,821497.0,28958.0,10605.0,0.03525028088964415,0.048159640266489105,7,
18140,,2024,2,894328.0,30025.0,14880.0,0.033572693687327244,0.05021088459715004,10,
18140,,2024,3,849594.0,37677.0,9123.0,0.04434706459791383,0.0550851347820253,5,
18140,,2024,4,845623.0,45750.0,10887.0,0.054102123523130284,0.06697665508151977,8,
19100,,2015,1,3051776.0,136089.0,36095.0,0.044593377757738445,0.05642091686939015,10,
19100,,2015,2,3185078.0,108947.0,49206.0,0.034205441750563094,0.04965435697336141,10,
19100,,2015,3,3142370.0,104973.0,48765.0,0.03340567788007141,0.0489242196176771,6,
19100,,2015,4,3336881.0,131300.0,42269.0,0.03934812179397467,0.05201534007355971,9,
19100,,2016,1,3218202.0,100284.0,48712.0,0.03116149949568113,0.04629790174762181,5,
19100,,2016,2,2943853.0,97781.0,39223.0,0.033215313400499276,0.046539008571419835,5,
19100,,2016,3,3335744.0,149512.0,34107.0,0.04482118531877746,0.05504589081176493,5,
19100,,2016,4,3310000.0,180354.0,49918.0,0.05448761329305136,0.06956858006042296,5,
19100,,2017,1,3299245.0,106520.0,45712.0,0.03228617456418059,0.04614146569897052,7,
19100,,2017,2,3244401.0,119660.0,40393.0,0.03688200071446162,0.04933206468620864,10,
19100,,2017,3,3027491.0,128117.0,38157.0,0.04231787972284641,0.05492138539800779,8,
19100,,2017,4,3313067.0,146359.0,42007.0,0.04417628740982298,0.056855475606137754,10,
19100,,2018,1,3152118.0,149211.0,34446.0,0.04733674310416044,0.058264633494050665,8,
19100,,2018,2,3215669.0,128928.0,43411.0,0.04009367879592085,0.05359351351149636,5,
19100,,2018,3,3202061.0,131448.0,41553.0,0.04105106055131367,0.05402801508153655,5,
19100,,2018,4,3149487.0,129745.0,43509.0,0.041195597886258935,0.05501022864993569,5,
19100,,2019,1,3160580.0,171488.0,33606.0,0.054258395610932174,0.06489125413689892,9,
19100,,2019,2,3305887.0,124682.0,35555.0,0.037715142713589424,0.04847019876964942,10,
19100,,2019,3,3266740.0,169551.0,47929.0,0.05190220219546092,0.06657401568536217,10,
19100,,2019,4,3436634.0,162292.0,45487.0,0.047224115224373614,0.060460031530852575,6,
19100,,2020,1,3071852.0,136551.0,41235.0,0.04445233689643902,0.05787583516393368,9,
19100,,2020,2,3071105.0,124289.0,26748.0,0.04047044956131425,0.04918001826704069,6,
19100,,2020,3,3268405.0,182092.0,37016.0,0.0557128018100572,0.06703820364979249,9,
19100,,2020,4,3014168.0,98314.0,37740.0,0.03261729273219011,0.04513816084571265,7,
19100,,2021,1,3115367.0,75111.0,36294.0,0.024109840028478186,0.03575983182719725,7,
19100,,2021,2,3173042.0,61988.0,43529.0,0.019535827133709546,0.03325420842207572,6,OUT_OF_RANGE
19100,,2021,3,3092372.0,96176.0,38181.0,0.031101044764342712,0.04344787755160116,6,
19100,,2021,4,3339005.0,104298.0,29719.0,0.03123625151804205,0.040136807222510895,7,
19100,,2022,1,2925847.0,100749.0,34750.0,0.034434131381442704,0.046311034035614304,7,
19100,,2022,2,3391329.0,125030.0,47052.0,0.03686755251407339,0.05074175935156984,8,
19100,,2022,3,3409637.0,119987.0,39499.0,0.0351905496098265,0.04677506725789285,8,
19100,,2022,4,3325553.0,88457.0,40989.0,0.02659918515807747,0.038924654034983054,9,
19100,,2023,1,3142708.0,90721.0,39156.0,0.02886714260440359,0.041326461128428096,9,
19100,,2023,2,3372820.0,115179.0,40445.0,0.034149168944681306,0.04614061823637194,10,
19100,,2023,3,3200769.0,117546.0,38675.0,0.03672429969173033,0.048807333487671245,6,
19100,,2023,4,3524175.0,98837.0,41373.0,0.028045429072052323,0.03978519795413111,5,
19100,,2024,1,3261510.0,74270.0,38342.0,0.022771660979117033,0.034527565452811736,9,
19100,,2024,2,3373893.0,106279.0,45908.0,0.031500406207310074,0.04510723961903949,9,
19100,,2024,3,3425110.0,104851.0,52432.0,0.030612447483438488,0.045920568974427096,5,
19100,,2024,4,3198226.0,99141.0,28194.0,0.030998747430606842,0.039814259530127016,8,
19740,,2015,1,1164301.0,56022.0,10704.0,0.04811642350216997,0.05730992243414718,5,
19740,,2015,2,1139566.0,45925.0,12734.0,0.0403004301637641,0.05147485972729969,5,
19740,,2015,3,1210375.0,52943.0,15896.0,0.04374098936280078,0.056874109263657956,6,
19740,,2015,4,1162721.0,32126.0,13639.0,0.02763001614316762,0.03936025925393968,5,
19740,,2016,1,1160789.0,53811.0,14136.0,0.04635726217253954,0.0585351859812593,9,
19740,,2016,2,1204224.0,42107.0,16021.0,0.03496608604379252,0.04827008928571429,8,
19740,,2016,3,1220133.0,33603.0,14312.0,0.027540440263479474,0.03927030905647171,6,
19740,,2016,4,1233717.0,36967.0,12505.0,0.029963922033983483,0.040099958094117205,8,
19740,,2017,1,1247086.0,57123.0,18072.0,0.045805181038035866,0.06029656334847797,5,
19740,,2017,2,1192761.0,36415.0,16260.0,0.03053000559206748,0.04416224205855154,8,
19740,,2017,3,1285354.0,83993.0,17289.0,0.06534620034636372,0.07879696955080079,5,
19740,,2017,4,1118069.0,43452.0,15824.0,0.03886343329436734,0.05301640596421151,5,
19740,,2018,1,1179277.0,39668.0,14633.0,0.03363755928420549,0.04604600954652724,7,
19740,,2018,2,1177339.0,42090.0,12529.0,0.035750111055524364,0.04639190581472286,10,
19740,,2018,3,1229111.0,46273.0,12199.0,0.037647535495166834,0.04757259515210587,9,
19740,,2018,4,1131598.0,48123.0,16155.0,0.04252658629654701,0.0568028575518868,7,
19740,,2019,1,1132315.0,53949.0,13382.0,0.04764486913977118,0.059463135258298265,10,
19740,,2019,2,1239831.0,55432.0,12544.0,0.0447093192539951,0.05482682720467547,5,
19740,,2019,3,1276385.0,45767.0,13649.0,0.03585673601617067,0.046550217998487915,7,
19740,,2019,4,1193646.0,44901.0,15247.0,0.03761668032230661,0.05039014917320546,7,
19740,,2020,1,1166096.0,50155.0,13286.0,0.043011038542281256,0.05440461162717306,9,
19740,,2020,2,1251475.0,46913.0,15206.0,0.03748616632373799,0.04963662877804191,10,
19740,,2020,3,1217244.0,53858.0,15436.0,0.044245853748303546,0.0569269595906819,7,
19740,,2020,4,1183771.0,42003.0,13818.0,0.03548236947855624,0.04715523526087394,7,
19740,,2021,1,1124945.0,50290.0,8706.0,0.04470440777104658,0.05244345279102534,7,
19740,,2021,2,1138866.0,36568.0,14821.0,0.03210913312013881,0.04512295564184022,10,
19740,,2021,3,1211711.0,47270.0,17195.0,0.039010952281525874,0.05320162976155205,8,
19740,,2021,4,1135887.0,31233.0,13754.0,0.02749657316264734,0.03960517199334089,8,
19740,,2022,1,1207185.0,39082.0,16796.0,0.0323744910680633,0.046287851489208366,6,
19740,,2022,2,1203643.0,27025.0,15703.0,0.022452670766996526,0.0354988979290371,9,
19740,,2022,3,1166813.0,20209.0,10964.0,0.017319827598766897,0.026716363290433,6,OUT_OF_RANGE
19740,,2022,4,1150032.0,40624.0,12896.0,0.0353242344560847,0.046537835468926085,5,
19740,,2023,1,1275779.0,42505.0,16320.0,0.03331689892998709,0.046109083156251986,8,
19740,,2023,2,1147790.0,42372.0,12523.0,0.036916160621716515,0.047826693036182574,8,
19740,,2023,3,1160006.0,52605.0,13571.0,0.0453489033677412,0.057047980786306275,7,
19740,,2023,4,1200137.0,33944.0,15016.0,0.028283437640869335,0.040795342531727626,5,
19740,,2024,1,1214766.0,46999.0,17718.0,0.038689755887142054,0.0532752810006207,7,
19740,,2024,2,1191375.0,30967.0,14341.0,0.025992655545063477,0.038030007344454934,7,
19740,,2024,3,1212157.0,29784.0,13170.0,0.024571074539024237,0.03543600375198922,9,
19740,,2024,4,1147047.0,30053.0,13186.0,0.02620032134690209,0.03769592701955543,10,
24340,,2015,1,430858.0,23138.0,5464.0,0.05370214780739826,0.06638382019133914,7,
24340,,2015,2,426694.0,15087.0,5540.0,0.035357891135099156,0.04834143437686023,8,
24340,,2015,3,458336.0,17737.0,6268.0,0.03869868393492983,0.05237424073169029,8,
24340,,2015,4,433028.0,21792.0,5579.0,0.050324690320256424,0.06320838375347552,7,
24340,,2016,1,433901.0,18468.0,3418.0,0.042562704395703164,0.050440077344832114,5,
24340,,2016,2,441346.0,18589.0,5955.0,0.042118881784359664,0.055611696945253836,8,
24340,,2016,3,451256.0,19936.0,5231.0,0.04417891396457886,0.05577100359884411,6,
24340,,2016,4,432489.0,20849.0,6873.0,0.04820700642097256,0.06409874008356282,6,
24340,,2017,1,428611.0,20746.0,5514.0,0.048402864135544815,0.06126767628455639,7,
24340,,2017,2,437019.0,13406.0,5690.0,0.03067601179811404,0.04369604067557704,6,
24340,,2017,3,451208.0,17028.0,4995.0,0.03773869257637276,0.04880897501817344,10,
24340,,2017,4,416956.0,14938.0,5838.0,0.03582632220186303,0.04982779957597444,9,
24340,,2018,1,416811.0,7869.0,5601.0,0.018879060293514327,0.03231680545858914,6,OUT_OF_RANGE
24340,,2018,2,429975.0,21167.0,6225.0,0.0492284435141578,0.06370602942031514,8,
24340,,2018,3,423299.0,20581.0,3824.0,0.048620478668742424,0.057654282197690046,5,
24340,,2018,4,449479.0,17065.0,5571.0,0.03796617862013576,0.05036052852302332,10,
24340,,2019,1,452429.0,13502.0,6205.0,0.02984335663717401,0.04355821576424146,8,
24340,,2019,2,427372.0,15665.0,3884.0,0.03665424969347547,0.04574235092612525,8,
24340,,2019,3,450190.0,15740.0,5774.0,0.03496301561562896,0.047788711432950534,9,
24340,,2019,4,444290.0,19981.0,6114.0,0.04497287807513111,0.05873416012064192,6,
24340,,2020,1,427866.0,15605.0,5564.0,0.03647169908335787,0.049475770451496495,6,
24340,,2020,2,439660.0,13679.0,5148.0,0.031112677978437885,0.04282172587908838,7,
24340,,2020,3,438732.0,19435.0,5113.0,0.04429811365480521,0.05595215302280208,8,
24340,,2020,4,438650.0,15881.0,5934.0,0.03620426307990425,0.049732132679813065,5,
24340,,2021,1,475812.0,23948.0,6212.0,0.050330802922162535,0.06338637949442216,5,
24340,,2021,2,443633.0,19935.0,5121.0,0.044935791521370144,0.05647911674740157,7,
24340,,2021,3,422749.0,17817.0,6792.0,0.0421455757435263,0.058211846745941445,6,
24340,,2021,4,440505.0,15523.0,5176.0,0.035239100577746,0.04698925097331472,8,
24340,,2022,1,451604.0,17321.0,5853.0,0.03835439898672288,0.05131486877884164,9,
24340,,2022,2,434816.0,15197.0,5252.0,0.03495041580806594,0.04702908816602885,7,
24340,,2022,3,439852.0,8761.0,4562.0,0.019918063348580886,0.030289733819557487,7,OUT_OF_RANGE
24340,,2022,4,446782.0,20760.0,4503.0,0.046465614102627235,0.05654435496506126,8,
24340,,2023,1,424036.0,20023.0,6701.0,0.047220047354469906,0.06302295088152893,7,
24340,,2023,2,420257.0,12532.0,5114.0,0.02981984833090228,0.041988592694470285,6,
24340,,2023,3,441418.0,17217.0,4529.0,0.039003846694063225,0.04926396295574716,9,
24340,,2023,4,436160.0,19326.0,6216.0,0.04430942773294204,0.05856107850330154,5,
24340,,2024,1,429714.0,19037.0,6134.0,0.04430155871114276,0.05857616926606999,8,
24340,,2024,2,477539.0,21422.0,7162.0,0.04485916333535062,0.059856891269613584,8,
24340,,2024,3,402912.0,21908.0,5642.0,0.054374156143276946,0.06837721388293225,7,
24340,,2024,4,470886.0,17323.0,5016.0,0.03678809733141355,0.047440357114036096,9,
25540,,2015,1,495915.0,24051.0,6434.0,0.04849823054354073,0.06147222810360647,5,
25540,,2015,2,501405.0,23295.0,7621.0,0.04645944894845484,0.061658738943568575,6,
25540,,2015,3,473037.0,17852.0,6270.0,0.037739119772871886,0.05099389688333048,10,
25540,,2015,4,509011.0,18601.0,6563.0,0.03654341458239606,0.049437045564830626,5,
25540,,2016,1,475734.0,23477.0,6910.0,0.04934900595711049,0.06387392954886555,5,
25540,,2016,2,488746.0,21108.0,5537.0,0.043188077242575895,0.054517070216431436,8,
25540,,2016,3,523101.0,15909.0,7015.0,0.03041286481960463,0.04382327695798708,8,
25540,,2016,4,461087.0,20233.0,7276.0,0.043881089685894416,0.05966119192256559,6,
25540,,2017,1,501126.0,17248.0,6293.0,0.03441848956150748,0.046976209576034766,7,
25540,,2017,2,500564.0,16983.0,5989.0,0.0339277295211002,0.045892233560543706,10,
25540,,2017,3,498040.0,18218.0,7837.0,0.03657939121355715,0.05231507509436993,6,
25540,,2017,4,488719.0,19264.0,6830.0,0.039417333887162155,0.053392644853177386,6,
25540,,2018,1,490287.0,20735.0,6813.0,0.04229155576223722,0.056187498342807375,5,
25540,,2018,2,487761.0,22528.0,5865.0,0.04618655448057553,0.058210886069201925,6,
25540,,2018,3,523534.0,17900.0,6261.0,0.03419071158702205,0.046149820260002215,6,
25540,,2018,4,485311.0,21337.0,5870.0,0.043965622044421,0.056060958849067914,9,
25540,,2019,1,500535.0,17296.0,6568.0,0.03455502612204941,0.04767698562538084,8,
25540,,2019,2,500129.0,26952.0,6157.0,0.053890096355140374,0.06620092016259806,6,
25540,,2019,3,478212.0,18339.0,5755.0,0.03834910039898622,0.05038351191521752,8,
25540,,2019,4,489690.0,17675.0,7090.0,0.03609426371786232,0.05057281137045886,9,
25540,,2020,1,485815.0,15040.0,7231.0,0.0309582865905746,0.045842553235285036,8,
25540,,2020,2,477404.0,15165.0,5142.0,0.03176554867575471,0.04253630049182663,9,
25540,,2020,3,495460.0,19933.0,5401.0,0.04023130020586929,0.05113228111250152,9,
25540,,2020,4,465648.0,20795.0,6186.0,0.044658196749476,0.05794290966567021,9,
25540,,2021,1,499761.0,15590.0,8075.0,0.031194911167538083,0.04735263455931935,7,
25540,,2021,2,512688.0,21356.0,4611.0,0.04165496364260525,0.05064873763380458,5,
25540,,2021,3,447958.0,17685.0,5234.0,0.0394791475986588,0.05116327870023529,8,
25540,,2021,4,485225.0,22467.0,5443.0,0.04630223092379824,0.05751970735225926,7,
25540,,2022,1,478605.0,23553.0,6489.0,0.04921177171153665,0.06276992509480678,9,
25540,,2022,2,505808.0,12428.0,6871.0,0.024570588049220257,0.03815479391389618,7,
25540,,2022,3,493643.0,26261.0,6345.0,0.05319836399989466,0.06605178236093695,7,
25540,,2022,4,519347.0,23027.0,6359.0,0.044338371069824224,0.056582593141002065,9,
25540,,2023,1,463799.0,22295.0,5905.0,0.048070392562295304,0.06080220095343026,9,
25540,,2023,2,492802.0,22022.0,6306.0,0.0446873186391289,0.05748353294020722,7,
25540,,2023,3,487296.0,27889.0,5491.0,0.057232154583661675,0.06850045967953769,7,
25540,,2023,4,490256.0,15719.0,6195.0,0.03206284063836037,0.0446990959825071,10,
25540,,2024,1,458409.0,18940.0,4443.0,0.04131681533303229,0.05100903341775576,6,
25540,,2024,2,486403.0,21132.0,5711.0,0.04344545572292934,0.05518674843699566,6,
25540,,2024,3,448301.0,20039.0,6428.0,0.044699877983765374,0.05903845853567134,9,
25540,,2024,4,470713.0,16259.0,6224.0,0.034541217259774,0.04776371164594987,7,
26420,,2015,1,2966378.0,123428.0,47579.0,0.041608992515451505,0.057648418374192364,7,
26420,,2015,2,2942499.0,137847.0,28913.0,0.04684691481628371,0.056672916456386224,8,
26420,,2015,3,2875032.0,151796.0,29871.0,0.05279802103072244,0.06318781843123833,10,
26420,,2015,4,2964938.0,145661.0,31985.0,0.04912784010997869,0.05991558676775029,8,
26420,,2016,1,2746979.0,108418.0,35377.0,0.03946808475783761,0.05234659602421424,5,
26420,,2016,2,3039979.0,134802.0,35411.0,0.04434306947515098,0.05599150520447674,9,
26420,,2016,3,2895123.0,150751.0,41559.0,0.05207067195417949,0.06642550247433356,5,
26420,,2016,4,2896690.0,98791.0,41008.0,0.03410478856902188,0.048261636557588146,9,
26420,,2017,1,3131957.0,138423.0,38733.0,0.0441969669443099,0.056563994971833904,6,
26420,,2017,2,2924071.0,120427.0,39232.0,0.04118470447537013,0.05460161535065325,8,
26420,,2017,3,2868197.0,89879.0,39675.0,0.031336410992689835,0.04516914284479065,6,
26420,,2017,4,2880385.0,113685.0,38949.0,0.039468682137978085,0.05299083282269558,10,
26420,,2018,1,2861819.0,89036.0,37657.0,0.031111681067181398,0.04427009534844796,10,
26420,,2018,2,2766848.0,108329.0,29405.0,0.03915249410159141,0.04978011079755736,9,
26420,,2018,3,3010067.0,127279.0,41454.0,0.04228444084467223,0.056056227319857,8,
26420,,2018,4,2764685.0,110890.0,39912.0,0.040109451890540875,0.05454581625031423,5,
26420,,2019,1,2909256.0,129172.0,39238.0,0.04440035527983787,0.057887652375727676,10,
26420,,2019,2,3099076.0,171615.0,39235.0,0.055376183094574,0.06803640827136863,9,
26420,,2019,3,2998816.0,134067.0,41030.0,0.044706644222253046,0.05838871074450717,10,
26420,,2019,4,2925361.0,107306.0,33320.0,0.036681284805533405,0.048071332050984475,7,
26420,,2020,1,2906752.0,107896.0,27648.0,0.037119093751376106,0.04663074111585715,9,
26420,,2020,2,3035137.0,98223.0,35934.0,0.032361965868427024,0.04420129964479363,8,
26420,,2020,3,2821221.0,114579.0,37840.0,0.04061326638359774,0.05402589871548524,10,
26420,,2020,4,2905657.0,140108.0,29316.0,0.0482190430597968,0.058308327514224836,9,
26420,,2021,1,2910747.0,62520.0,45081.0,0.021479022395282037,0.03696679924431769,5,
26420,,2021,2,2927950.0,87331.0,32029.0,0.02982667053740672,0.04076572345839239,8,
26420,,2021,3,2949702.0,66911.0,33262.0,0.0226839863823532,0.033960379726494405,9,
26420,,2021,4,2883371.0,73134.0,32749.0,0.02536406171803767,0.03672194802541886,10,
26420,,2022,1,2827563.0,100935.0,33919.0,0.035696817365342526,0.047692659721463325,9,
26420,,2022,2,2856674.0,92624.0,37735.0,0.032423720732572214,0.045633138398011114,10,
26420,,2022,3,2978336.0,118541.0,38377.0,0.03980108355806732,0.052686466537019326,7,
26420,,2022,4,2792044.0,97349.0,31680.0,0.034866570870659634,0.046213096928271906,5,
26420,,2023,1,2845739.0,85197.0,35141.0,0.029938444811699175,0.04228708254692366,9,
26420,,2023,2,3009411.0,82216.0,40165.0,0.027319631648850887,0.04066609712000122,8,
26420,,2023,3,2978505.0,96081.0,42566.0,0.03225812949785211,0.046549191624657336,10,
26420,,2023,4,2781698.0,92036.0,34081.0,0.03308626601449906,0.0453381351965598,6,
26420,,2024,1,3020409.0,115335.0,30717.0,0.03818522590814687,0.0483550406584009,8,
26420,,2024,2,2894593.0,79101.0,35403.0,0.027327157911319483,0.0395578929403892,10,
26420,,2024,3,2963942.0,73179.0,35575.0,0.024689754387906375,0.036692350929943975,7,
26420,,2024,4,3136254.0,64399.0,43479.0,0.020533732280612477,0.03439708646047163,6,
26900,,2015,1,842078.0,38346.0,10363.0,0.045537349271682674,0.05784381019335501,10,
26900,,2015,2,804033.0,29816.0,9522.0,0.03708305504873556,0.048925852545853216,10,
26900,,2015,3,840993.0,32268.0,9421.0,0.03836892815992523,0.049571161710026124,9,
26900,,2015,4,823523.0,34522.0,10624.0,0.04191989780491862,0.05482056967443532,9,
26900,,2016,1,850035.0,33440.0,10956.0,0.03933955660649267,0.052228437652567246,10,
26900,,2016,2,895212.0,33652.0,9105.0,0.03759109574045031,0.0477618709311314,10,
26900,,2016,3,830316.0,26640.0,8814.0,0.032084170364054164,0.04269940600927839,10,
26900,,2016,4,773867.0,28860.0,8879.0,0.03729322997362596,0.04876677775380007,6,
